key,source,Translation
9DF03E844F9549BCF85E40B811985D0A,Sit in Passenger Seat,坐在座椅上
C5EF333B40EB452D931B7CB251106DCB,Sit in Passenger Seat,坐在座椅上
DAF1F4AB4356692CD50BFDB92C76C163,Sit in Passenger Seat,坐在座椅上
E7F1FF584FAF10BEFA2E92AA7DF9A0F7,Sit in Passenger Seat,坐在座椅上
34BFDC4341466CB1EDECA0A364DE7472,Slow,慢
39E366A847FF9F76FAD56C9B2C89EECC,TPWS Cut Out,TPWS 切断
0A675C4E4A245FF94B85E0ACB30E7242,TPWS Temporary Isolation Cover,TPWS临时隔离覆盖
06BABA4F44D7598958E9CB851C934D86,TPWS/AWS Isolation,TPWS/AWS隔离
922E9580486D84972F5634B172B97FA2,Tail Lights,车尾灯
D30447904F5258E7FF2391961A15F6BE,Temporary TPWS Isolation,临时TPWS隔离
00BA4BE5495658F15870C7A475BA7292,Test,测试
F534F8A04E49AB875240DFB9ED9148DA,"The TPWS fuse has tripped, bring the train to a stop then reset the fuse.",TPWS保险丝跳闸了，请将列车停下，然后重置保险丝。
842C6D38457725D270FC86A185D4F9AA,The Windshield Wiper appears to have become stuck.,雨刮器好像卡住了。
2E31D363492442ECF22BB288CE790797,The fault has been fixed.,故障已修复。
0CA57BBB4EF64115C43EFD9E43DC8938,The pantograph is blocked. Bring the train to a stop and try dropping the pantograph then raising it again.,受电弓被卡住了。请将列车停下，然后尝试放下受电弓再将其升起。
733434AB48B77263C4ED8CBFDE49FBD0,Third Rail Collector,第三轨集电装置
AFC1BB2E4935666AFEEC3CA682C02987,This passenger door has been unstuck.,这扇乘客侧车门已经修好了。
2F8D34094F40DD3C50FADBBA0C87365A,Traction lock will not release while the passenger doors are open or unlocked.,当乘客侧车门打开或解锁时，牵引力锁不会解除。
D9C808B648913ED421C878BC03E734F2,Traction lock will not release whilst either cab door is open.,当驾驶室任一车门打开时，牵引锁将不会解除。
1F9A6CDC41B035B29C03EDA359ED661A,Train Management System,列车管理系统
7AE8D7B8406263B21CF5FCBB474F231F,Train Management System,列车管理系统
02CF34694E2224EE0557658571C3B44D,Train Stop Override,列车停车超驰
1FE20D7548669C78F9BC34B65A1D15F0,Uncouple,解挂
11CCFC5E48E79243D4BBA38DE99887F9,Unit Deselect,取消选择单元
E90A59C746481DCBAC00B1AFCB32AFB4,Unit Deselect,取消选择单元
556F1D8D41A3FDB805A269AC07DCC165,Up,向上
883032334B5E2EFD50CD57BB604EB38D,Up,向上
A63CB3D041D6C5F9E350BF90575D0909,Up,向上
FAF718784F70456BFD48EF9095604744,Up,向上
B069288043DEC08EF997F5A4095A84DC,Used a Cab Door,使用驾驶室门
83A8A4CC47B25186DC1B248E872F978E,Used the Cab Light,使用驾驶室灯
8DB7941742DC0A862489E5AC13CDEF7F,Used the Door Unlock,使用车门解锁
0866B6F84B2E6DF40C286DA1DA0C9159,Used the Headlights,使用前照灯
F3833F96435E01FAF81C3680B88D61AF,Used the Horn,使用号角
0DB33F38457D0911F1BB29947F6E03BF,Used the Passenger Saloon Lights,使用客舱灯
B532CBAE4A0973683997A0B08F56F70E,Used the Reverser,使用反向器
A3C44AA54FCC8A9409BB4592BF877BB0,Used the Throttle,使用油门
231E4FAD4825B18BC834338C7274F780,Used the Wipers,使用雨刮器
E77AEB884E4EE9DE5E493197DFD3BF54,V=0,V=0
17EE465D4B0241D75BA8A9B4173196D0,V>0,V>0
9195AC54446CEFE5202A25A13E7BB918,Vent,发泄
3C688E6045A2F42ED8CDEF88F0F6FEC3,Vigilance Isolation,警惕隔离
585FA0F64CB89C8D7619B5A04A2EFBBA,Vigilance Pedal,警戒踏板
C13FB14844B3341008474883F858DE41,Vigilance Systems,警戒系统
0CA62F68416457C6074730BE808583AE,WCML: Birmingham New Street to Crewe,西海岸干线：伯明翰新街至克鲁
56A9CD3F4AE451C15A08C78ABAD9222F,WCML: Birmingham New Street to Crewe,西海岸干线：伯明翰新街至克鲁
A17A500949AB27BDC00478873D222936,WCML: Birmingham New Street to Crewe,西海岸干线：伯明翰新街至克鲁
B9B4608A4C6CD12CFD7BC5B4219FCCC0,WCML: Birmingham New Street to Crewe,西海岸干线：伯明翰新街至克鲁
AD07581B40D7B8FCD8BB4B8B6475D6D7,Window,窗户
31506E84431623265686FBA074968E8C,Windscreen Heater,挡风玻璃加热器
1830E72E465A435C180CEA85FDC4D48C,Wipers,雨刮器
E8E228CF432832439884F4BF530DA3BC,i,i
7457CA0548FE23B75B4A718A9CE6F64F,{BrakePos} Brake,{BrakePos} 制动
187065544D2F1939C17FB896B56DF45F,{MM} {DD},{MM} {DD}
Dispatcher::Denied request pass signal (junctions),Denied. Check switches.,已拒绝，请检查道岔
Dispatcher::Denied request pass signal,Denied. Dispatcher is unable to authorize movements.,已拒绝。调度员无法授权此次调动。
Dispatcher::Denied request pass signal (too far),Denied. Move up to the signal and wait.,已拒绝，请前进至信号灯处等待
Dispatcher::Denied request pass signal (no route),Denied. No route available,拒绝。没有可用路径。
Dispatcher::Denied request pass signal (service),Denied. Service not authorized in signalled area.,拒绝。信号区域内未授权提供服务。
Dispatcher::Denied request pass signal (train ahead),Denied. Train in section ahead.,已拒绝，前方区段有列车
Dispatcher::Denied request pass signal (wait signal),Denied. Wait for signal to change.,已拒绝，请等待信号改变
Dispatcher::Denied request pass signal (off path),Denied. Your train appears to be off path.,已拒绝，您的列车似乎偏离了预定轨道
Dispatcher::Request pass signal: proceed,Proceed as signals indicate,根据信号指示行驶
Dispatcher::Request pass signal: proceed restricted,Proceed at Restricted Speed,限速行驶
