key,source,Translation
9367C8DE4D5FD6C99FDDA58F37AD032A,Used a Cab Door,使用驾驶室门
0F10C8924506387FB708CF8F31DC53EC,Used the Cab Light,使用驾驶室灯
FE7AA90646842C37B5D0A48979B2AB98,Used the Door Unlock,使用车门解锁
A69D63874061DA389B59DBB2E3B12B49,Used the Headlights,使用前照灯
FD754B6C4EEE8DB58D7705AE490271C5,Used the Passenger Saloon Lights,使用客舱灯
68B82A0C42B77723A510858C3D3570E7,Used the Reverser,使用反向器
30C7414B4B6D69D88343D396AF9C482C,Used the Throttle,使用油门
A04A8FBF4B74A869FFD629BECADF8B89,Used the Whistle,使用了鸣笛
4581BCC74B870E44E873208C9742C449,Used the Wipers,使用雨刮器
502BEEF5445FD62330E7E29DD86132D6,Vent Only,仅通风
DF4892424D4BC71914C74F87A98C41BA,Vigilance,警戒
F2F79EDB401A7838EE7BFFA915F051DE,Vigilance Pedal,警戒踏板
A663B5624CDD4C2F46DCCFB45FA44059,Vigilance Systems,警戒系统
2A472B2F44C29287AC0A01904FA9E37E,WMT Class 170/5,WMT 170/5 级
4332848C4F96224B38C228BC57B10E87,WMT Class 170/6,WMT 170/6 级
0488A90440555068884C0CB53ECF1DA4,Window,窗户
C293BB2946FF6BE69DC05E9BB5B335C7,Window,窗户
4CA7756D4C7DD97BB49B0581C3D92A23,Windscreen Demister,挡风玻璃除雾器
E8243F004AC26CD5BED2C59749CA26EB,Wiper Selector,雨刮器选择器
2C6855B04E7A9BBBD4ED0BBB53AC672C,Wiper Speed,雨刮器速度
F4CCD2514B3234839056269824F19AD9,Wiper Speed Selector,雨刮器速度选择器
3317A8DC410361786084399655A96D3A,XC Class 170/5,XC 170/5级
6EA123CC4F1A31D4C89D71879B4DA5F6,XC Class 170/6,XC 170/6级
Dispatcher::Denied request pass signal (junctions),Denied. Check switches.,已拒绝，请检查道岔
Dispatcher::Denied request pass signal (too far),Denied. Move up to the signal and wait.,已拒绝，请前进至信号灯处等待
Dispatcher::Denied request pass signal (train ahead),Denied. Train in section ahead.,已拒绝，前方区段有列车
Dispatcher::Denied request pass signal (wait signal),Denied. Wait for signal to change.,已拒绝，请等待信号改变
Dispatcher::Denied request pass signal (off path),Denied. Your train appears to be off path.,已拒绝，您的列车似乎偏离了预定轨道
