key,source,Translation
C23FB6D5454BF81A496358A848FDA7F6,Birmingham New Street Platform 03,伯明翰新街站3号站台
CBBC667648C3914580162483DCF2747E,Birmingham New Street Platform 03,伯明翰新街站3号站台
E23D0EEA4C8F4849E27A539990DC1659,Birmingham New Street Platform 03,伯明翰新街站3号站台
2CCE37974A3254977E6259836A9F8299,Birmingham New Street Platform 04,伯明翰新街站 04 号站台
34AB387042A059F370768E95869C47E5,Birmingham New Street Platform 04,伯明翰新街站 04 号站台
70D48E84424689D048C35780A5637F2C,Birmingham New Street Platform 04,伯明翰新街站 04 号站台
820C16094BF4DCE2A21B4795CB88A2B4,Birmingham New Street Platform 04,伯明翰新街站 04 号站台
A2E740234584D0AEC9807BA2B448D45D,Birmingham New Street Platform 04,伯明翰新街站 04 号站台
B82203EA444380A72EE78DBC84171CC3,Birmingham New Street Platform 04,伯明翰新街站 04 号站台
CB44FF154F3B5412AE696A860BF8788C,Birmingham New Street Platform 04,伯明翰新街站 04 号站台
D29BC1294DE20B23463176B4499EE704,Birmingham New Street Platform 04,伯明翰新街站 04 号站台
D848D3984DB4B4EF75DDA69E0454A401,Birmingham New Street Platform 04,伯明翰新街站 04 号站台
EC96939D46EE01461D49FA9601E70F5B,Birmingham New Street Platform 04,伯明翰新街站 04 号站台
F342AB42425178241424139729AD681D,Birmingham New Street Platform 04,伯明翰新街站 04 号站台
4BEABA46452CF29398B3CC9AEE490878,Birmingham New Street Platform 04C,伯明翰新街站 04C 站台
E224FFFE45CD86C3D84114BE9690156E,Birmingham New Street Platform 04C,伯明翰新街站 04C 站台
3554CA5F4EF333C931CDAFA96BA43228,Birmingham New Street Platform 05,伯明翰新街站5号站台
729644C1488CB99BC5B203882DE7DC85,Birmingham New Street Platform 05,伯明翰新街站5号站台
74E46CA443E17CC073512284D58EC5AC,Birmingham New Street Platform 05,伯明翰新街站5号站台
7E65B3354123EE6FF4DED0B4784A412B,Birmingham New Street Platform 05,伯明翰新街站5号站台
812484D14D8FA9EAB57C0F824F1D1AA7,Birmingham New Street Platform 05,伯明翰新街站5号站台
E88FBE3C4E49596E22AF3E934B2210B8,Birmingham New Street Platform 05,伯明翰新街站5号站台
FC83A7554D2355BB05B1698CAA8387A5,Birmingham New Street Platform 05,伯明翰新街站5号站台
FFC984474FD9E02749223CBE154D2EFA,Birmingham New Street Platform 05,伯明翰新街站5号站台
0DC8093548162FFD34F2B2BABC5E5985,Birmingham New Street Platform 06,伯明翰新街站6号站台
16FC80F449E6FDF4E8D3278AF7FACE1A,Birmingham New Street Platform 06,伯明翰新街站6号站台
2DB9684141B02378E18FF989354641CD,Birmingham New Street Platform 06,伯明翰新街站6号站台
3E93907648D19DCE40FC87B0B78BAC65,Birmingham New Street Platform 06,伯明翰新街站6号站台
7128808E4224421FC7772C81B0CF6E8F,Birmingham New Street Platform 06,伯明翰新街站6号站台
87D9FC364221B4A0FCD4758A06FDB45F,Birmingham New Street Platform 06,伯明翰新街站6号站台
C098D33446A1B15AD3305F8FAF041052,Birmingham New Street Platform 06,伯明翰新街站6号站台
E65B22F149F7B63D097206B93398CE61,Birmingham New Street Platform 06,伯明翰新街站6号站台
FCEFD84C487CB351983E378235E0A03D,Birmingham New Street Platform 06,伯明翰新街站6号站台
06B6B85A4E025280F9C70198ECA4E8F1,Birmingham New Street Platform 07,伯明翰新街站7号站台
07B1A2484CB51C00CAA7888F3358FAC3,Birmingham New Street Platform 07,伯明翰新街站7号站台
0EDE20C149A6773738CA528BB19C52D6,Birmingham New Street Platform 07,伯明翰新街站7号站台
406DDD3E4D23E8BDE4F5F6848E865B58,Birmingham New Street Platform 07,伯明翰新街站7号站台
620395F34FC7B36DBB897E965DB9CD65,Birmingham New Street Platform 07,伯明翰新街站7号站台
6F7DDAC5449912CFA5FE8E804A267DF3,Birmingham New Street Platform 07,伯明翰新街站7号站台
DA1E5DDE417618A7BE772BB888B0A576,Birmingham New Street Platform 07,伯明翰新街站7号站台
E30A232649B77A0327CE81958E4941B0,Birmingham New Street Platform 07,伯明翰新街站7号站台
ED0891D44B0262E80A15D5A0B9C5943E,Birmingham New Street Platform 07,伯明翰新街站7号站台
FC9CDF394A75574AF5A8FE8EB4D02357,Birmingham New Street Platform 07,伯明翰新街站7号站台
063AB4FF4F67B2285D3F58A3D75B1468,Birmingham New Street Platform 08,伯明翰新街站 8 号站台
181FB7504E252BAA14265682F22CABBA,Birmingham New Street Platform 08,伯明翰新街站 8 号站台
1CAC8A5949AC75581EC613973109F27D,Birmingham New Street Platform 08,伯明翰新街站 8 号站台
2B77EB8B446330820FB2B993B7F68EF0,Birmingham New Street Platform 08,伯明翰新街站 8 号站台
365D418B4B209BD026F0628C55F4A0E0,Birmingham New Street Platform 08,伯明翰新街站 8 号站台
36FFA637481545F86FB6B3A245C2ECD0,Birmingham New Street Platform 08,伯明翰新街站 8 号站台
7DFA95BD46FE0F1964FF148395C3C9E9,Birmingham New Street Platform 08,伯明翰新街站 8 号站台
9CEBD3AD442D0A6FF859B288FAD97AA6,Birmingham New Street Platform 08,伯明翰新街站 8 号站台
AA9EA36449C67D0319BCD384E2DAA6D3,Birmingham New Street Platform 08,伯明翰新街站 8 号站台
B6E785AB430FCC7A29132CBC124BE70D,Birmingham New Street Platform 08,伯明翰新街站 8 号站台
BEC50CA246248EC4227DA687BF0A2138,Birmingham New Street Platform 08,伯明翰新街站 8 号站台
C7D654444AF5090F12FFA7BE1CBF43F9,Birmingham New Street Platform 08,伯明翰新街站 8 号站台
D4C9C64F4A6EF2027E10A5BB6CC11168,Birmingham New Street Platform 08,伯明翰新街站 8 号站台
F8ECFBCF4EDED503DAD44191CC540DCE,Birmingham New Street Platform 08,伯明翰新街站 8 号站台
FB2BF081442940ACB254F2AC728FA053,Birmingham New Street Platform 08,伯明翰新街站 8 号站台
FECE9F6949F3B51BF4F93DAAB19D6E7E,Birmingham New Street Platform 08,伯明翰新街站 8 号站台
1A999DCA4AA046D66F9113B96A73036D,Birmingham New Street Platform 09,伯明翰新街站 9 号站台
39E5EEBF4624FED18D3647BDAE774807,Birmingham New Street Platform 09,伯明翰新街站 9 号站台
46F20C5E4F29094709E8BB8B2891B6BC,Birmingham New Street Platform 09,伯明翰新街站 9 号站台
4CDB0ADE41F4E1DFE6DCBC849A1B6881,Birmingham New Street Platform 09,伯明翰新街站 9 号站台
4E1821FF4145CF79F293FCBF239BC711,Birmingham New Street Platform 09,伯明翰新街站 9 号站台
A661E25246C0B4675381639018175CBB,Birmingham New Street Platform 09,伯明翰新街站 9 号站台
B48ACC194C5139245807B5A6CCA7F710,Birmingham New Street Platform 09,伯明翰新街站 9 号站台
DD76C54D4C36CD782E69C6BE2C2AD79A,Birmingham New Street Platform 09,伯明翰新街站 9 号站台
F246AC7846B4C1E8E1C96F8F1AA333A6,Birmingham New Street Platform 09,伯明翰新街站 9 号站台
F28A078E4D0A9452DD2E56B45DBC29ED,Birmingham New Street Platform 09,伯明翰新街站 9 号站台
F2A05BD34FA946BFDFD68EBAF87E78B8,Birmingham New Street Platform 09,伯明翰新街站 9 号站台
FEB86A55410D26B75708BAA85E2FAB7D,Birmingham New Street Platform 09,伯明翰新街站 9 号站台
132B7BBD400C099734E3B5B0F011C321,Birmingham New Street Platform 10,伯明翰新街站10号站台
2990880A463755BF1C41C4BEDB9B4E80,Birmingham New Street Platform 10,伯明翰新街站10号站台
5FE9D6024DD537F22CBD7986EA8F23D6,Birmingham New Street Platform 10,伯明翰新街站10号站台
66050B17413B23D200C37DB282901769,Birmingham New Street Platform 10,伯明翰新街站10号站台
869E9DE44B53B4873D3A098DC4B474E8,Birmingham New Street Platform 10,伯明翰新街站10号站台
A070E08D4A7B06349DA6FDA23D46F907,Birmingham New Street Platform 10,伯明翰新街站10号站台
AA8543A346DD7558E9123C82870444FD,Birmingham New Street Platform 10,伯明翰新街站10号站台
AC4655B741CFE46835FA8AAC36AB9C80,Birmingham New Street Platform 10,伯明翰新街站10号站台
AE90EBAE4EB1BB0FFB017EB1F00D36BB,Birmingham New Street Platform 10,伯明翰新街站10号站台
B4A12A83429E54BD5FEF4C850256F7B8,Birmingham New Street Platform 10,伯明翰新街站10号站台
B5DE13FA41CAF270A95E319802F74388,Birmingham New Street Platform 10,伯明翰新街站10号站台
C165E3B94279729F37BDB6B83D153F75,Birmingham New Street Platform 10,伯明翰新街站10号站台
C4F47E024E9DAE17CE5765B6C14A6FE8,Birmingham New Street Platform 10,伯明翰新街站10号站台
D09F25F648644D1CB5F85BAA0E6A02EF,Birmingham New Street Platform 10,伯明翰新街站10号站台
E1C7EBCC42A9903DC36E5BB63989AB82,Birmingham New Street Platform 10,伯明翰新街站10号站台
F0812D7346C16DB9BA8485AD61DEF516,Birmingham New Street Platform 10,伯明翰新街站10号站台
F1133C344C476D0DD4D2A4AA2EE7F52A,Birmingham New Street Platform 10,伯明翰新街站10号站台
064972B74A33BF2E3BE3CFB643C36B03,Birmingham New Street Platform 11,伯明翰新街站11号站台
54B70B5D41B05E8F19AA21A189383A16,Birmingham New Street Platform 11,伯明翰新街站11号站台
5E44DAD94024A01C31DEBA9A3954E187,Birmingham New Street Platform 11,伯明翰新街站11号站台
72B3D39D49044F8F6A9D1FA09C4CABED,Birmingham New Street Platform 11,伯明翰新街站11号站台
BC3FB89B454EBB2831C7E0B785C8CB51,Birmingham New Street Platform 11,伯明翰新街站11号站台
C4B95B7E4FBF116394A3B2B3EF58A524,Birmingham New Street Platform 11,伯明翰新街站11号站台
FBD3555349EB314E629A5491A26C1BAF,Birmingham New Street Platform 11,伯明翰新街站11号站台
FFEDAB104868E5EA4AE48A9165AAD903,Birmingham New Street Platform 11,伯明翰新街站11号站台
33E16C684FB82EFA842112A3C9E006E4,Birmingham New Street Platform 12,伯明翰新街站12号站台
5D6D3DF9408287AA2120398C2CB35B1E,Birmingham New Street Platform 12,伯明翰新街站12号站台
72904FE141EBC6096452BB84754B64F4,Birmingham New Street Platform 12,伯明翰新街站12号站台
8D2F3F2C45F1539552A9C9A65756605C,Birmingham New Street Platform 12,伯明翰新街站12号站台
09A5B6174E69F6CB9F885B9956834DFC,Bushbury Down Goods Loop,布什伯里下行货物环线
165F7CDB48CD01CC828795A164413FF8,Bushbury Down Goods Loop,布什伯里下行货物环线
18DA99D0435628161B36AEA269984C23,Bushbury Down Goods Loop,布什伯里下行货物环线
94CFC7274E24C03A480A959B4670D514,Bushbury Down Goods Loop,布什伯里下行货物环线
B05AF04C4E5D9DC13547B5984BFA16C6,Bushbury Down Goods Loop,布什伯里下行货物环线
B0FB1EBB482635CA41272DBD90A7985D,Bushbury Down Goods Loop,布什伯里下行货物环线
E7DE2843498EA4D307DF60A81EAC0856,Bushbury Down Goods Loop,布什伯里下行货物环线
FB41E0514ECD01902BE17699DAF7F65B,Bushbury Down Goods Loop,布什伯里下行货物环线
8462E7174D1CF89E723D82B60B36273E,Bushbury Down Penkridge,布什伯里唐彭克里奇
1C6F4BE14B5CC3F91C8BD99E5C942C18,Bushbury Up Penkridge,布什伯里上彭克里奇
1EA039084691C9BC07F3608BC7DBA82D,CAR STOP,汽车停靠站
D67608DA40006AF1BA67C38D9B1896AE,CAR STOP,汽车停靠站
DF2570A34C63DFBAFFEB9CA1BC7C7843,CE 139,公元139年
B6BBBFD74624B44E891B4DB6554051B1,CE112,CE112
4CD10DFE44C76BEE2B5EBCB5273D7777,CE118,CE118
8567A17749CB89A89F262AA553EEEB85,CE119,CE119
BE40D6F6412937C1830450AF0B169BAF,CE119,CE119
1948CB9547ED43A2E2BFDCA112671033,CE120,CE120
2ED26B9345569962FA8134BE88188C8A,CE122,CE122
FC16F5D145F35B7775016B932F4CD36E,CE128,CE128
F19E99A14C579F9462275390D9272FF8,CE130,CE130
1107BAC341DA9DC88169BB9158E36B57,CE132,CE132
DB368CED49A70FDD1AB6A8B8172117CF,CE134,CE134
895EC1B14ED0D5988781CBA98CA4441B,CE135,CE135
6A81545944553B523BC95B82E42ECDCD,CE136,CE136
6281CFE44CC0A931585D229D7F1DBF17,CE139,CE139
DB9E9DE4421B1FC32C8F51A7D87939C0,CE141,CE141
6CFF8EFC4286BA7530283D8842547E80,CE143,CE143
740AABF145EE1E0C369125BF37EF13E6,CE147,CE147
E47D2C2145AC54F6B75171B2FED7D947,CE149,CE149
2E060DB5478C633FAA8C119925D5B922,CE151,CE151
27E821EB41B095FE324783BBA323E7A9,CE157,CE157
63E16F4C404480D54A8E65A95EE6286D,CLASS 805,805 班
65C03B154113821A216A12A0C1DCC1A8,COSELEY,科斯利
C55C18334829BBFD2C9D2C83F634AF15,COSELEY,科斯利
FE28B0914FD65948FCFD4CA395CB6D12,COSELEY,科斯利
6FF331784D0D3AC807CDC4A6C85B29EB,CRYSTAL DRIVE,水晶大道
01F7EB3449D2C77023038BBED3997A19,Call the lift,叫电梯
1388F8814CF8BB62EA88638017863888,Call the lift,叫电梯
1C59AB28482DDE2C0E67F78C03FC8DF9,Call the lift,叫电梯
606AD2844B4AAE8A5D9BECA40355EC97,Call the lift,叫电梯
A46C57C94FCDC7A2E3BB7EB0F7EC77A7,Call the lift,叫电梯
BAEA0C8B446182BE89E62A9A699DFF63,Call the lift,叫电梯
1B22653E4633F6F8A048EC8AE1F954AF,Canal Tunnel,运河隧道
1B268C334031C2490AEA93A36C29928F,Canal Tunnel,运河隧道
7D4D815D4214411DB952019D91F15D8C,Canal Tunnel,运河隧道
975ACC704DA3FF470DEE878411775EEE,Canal Tunnel,运河隧道
B8A268EE4B061006DB611B83BFAC368B,Canal Tunnel,运河隧道
EBC69C7C4FFBFDCCF960BA82A1D75128,Canal Tunnel,运河隧道
1774A33A4D56A188085AB6BFDB278F3C,Car Stop,汽车停靠站
34D1A26D415F4EC3BE4488A17108DC64,Car Stop,汽车停靠站
C1D2D40D422FBE7867A622B6FF40DE46,Car Stop,汽车停靠站
C195FA464BCDFCB2655255A12AF8B9CB,Center,中心
14186DFA4F4D0C73B0DD19B6A1944D45,Center<cf>Text,中心<cf>文本
92056BC548F6FC3FF7EB1096E115AB46,Center<cf>Text,中心<cf>文本
582598584DB321CD9512849358FA9B6E,Chester Engine Siding,切斯特机车侧线
D22EAC3943F7920F7FEE67AAA53CB748,Class 221,221班
0D440ED94AB065C3A7836BBD4564D2C3,Class 390,390 型
3C7FA8114927320CB2221AA35B6A3A44,Class 390,390 型
37C40C8F4317548C4188E5BAE2094E73,Conceal  d Wo  ks <br>Entrances Ah    d,隐藏工作<br>入口 Ah d
4054BC3343694BB2FEDECC9FCFBFFA53,Contact Signaller,联系信号员
51640C704F48B43469FFD2A452F46F0D,Contact Signaller,联系信号员
EC2F50D44A1DB647EF264CBB34A48B87,Coseley,科斯利
16CE6C0A40342C8DA4FDD988C51DBECC,Coseley 1,科斯利 1
6EBC8ADC4B047C2834EA98907D25E1EB,Coseley 1,科斯利 1
DEFBC20E45A8209B2241A9A9D3DDC938,Coseley 1,科斯利 1
3BF3BB5548BED4D37578F68C4C759CE5,Coseley 2,科斯利 2
9F2A07A34E4094E083BEBAA88D80E392,Coseley 2,科斯利 2
F2BDB1464B62DC82526471B062BD1BE2,Coseley 2,科斯利 2
EDA198A141FC29EE8AC87BBF5D25002B,Crane Street Headshunt,鹤街分流
87A93FCA46A2F4692B3040A1AAA38DB6,Crewe,克鲁
BA2F16A042FFDF71D4080D8E37A809AA,Crewe,克鲁
A1411CFC4ADAA2E9B8AFA1BF8FC96EFD,Crewe Brook Siding 1,克鲁布鲁克侧线 1
DA312EE740B63E6E8C066E9236938CA1,Crewe Brook Siding 1,克鲁布鲁克侧线 1
A85DC52346FBE11108FE65AC57F96AF3,Crewe Brook Siding 2,克鲁布鲁克侧线 2
C21D476A4BC052FD91E3408F17484CA9,Crewe Brook Siding 2,克鲁布鲁克侧线 2
7344E8354CBDE46FB81C38B5712D322D,Crewe Carriage Sidings,克鲁客车侧线
C024D5A24478EE155ACD3CBFE0C55D7B,Crewe Carriage Sidings Down Fast,克鲁马车侧线快速下行
01F0A6DF468735EFDF7772B9DFC888E8,Crewe Carriage Sidings Down Siding,克鲁马车侧线下行侧线
2F94435B4EDA8309ECE14283B280A3BA,Crewe Carriage Sidings Down Siding,克鲁马车侧线下行侧线
42C336624C4AAB9E4E31A0A3ED731972,Crewe Carriage Sidings Down Siding,克鲁马车侧线下行侧线
7542AF0947F08512D25DA29FF70E2ED2,Crewe Carriage Sidings Down Siding,克鲁马车侧线下行侧线
D0BC9F9649B969F3A63A469462E35DFE,Crewe Carriage Sidings Down Slow,克鲁客车侧线缓慢下行
14FBD6EB4809B1D2051B90BE9FD38840,Crewe Carriage Sidings Fuel Road 1,克鲁客车侧线燃料路 1
2B4088E040BDADBD4C8C03A1D4C0A780,Crewe Carriage Sidings Fuel Road 2,克鲁客车侧线燃料路 2
3682F738499C7F6E53338A96726BD8D2,Crewe Carriage Sidings Fuel Road 2,克鲁客车侧线燃料路 2
A500F0C7452424176C911D8A2FB1F299,Crewe Carriage Sidings Fuel Road 2,克鲁客车侧线燃料路 2
5D7F31554DD015AEA5373A8A1289B4EF,Crewe Carriage Sidings Road 1,克鲁马车侧线 1
BDB9BFD94F993F9ECF2AE6A76542469A,Crewe Carriage Sidings Road 1,克鲁马车侧线 1
F837AC0C4FC8D5C3081591B8D3A1143A,Crewe Carriage Sidings Road 1,克鲁马车侧线 1
196FFFA24904956C93B2558971912263,Crewe Carriage Sidings Road 10,克鲁马车侧线 10 号
537BCF254FFA0055C0DE59B2B041CCA2,Crewe Carriage Sidings Road 10,克鲁马车侧线 10 号
91771E924D821CAF03DBF98891922E82,Crewe Carriage Sidings Road 10,克鲁马车侧线 10 号
D7654DF2476D8D9EF5B616BA11AEBDBA,Crewe Carriage Sidings Road 10,克鲁马车侧线 10 号
511D6E4744E431A8A08888BC95AE83CE,Crewe Carriage Sidings Road 11,克鲁马车侧线 11
72775DD341E05D27D527C0B816DC6176,Crewe Carriage Sidings Road 11,克鲁马车侧线 11
C5B404244F9617C2B14CD2BBB9FE35E3,Crewe Carriage Sidings Road 11,克鲁马车侧线 11
F8AC2168454189FEA4591B9F516D4861,Crewe Carriage Sidings Road 11,克鲁马车侧线 11
6EF179D644CB79EA5882898E6D8CC3E4,Crewe Carriage Sidings Road 12,克鲁马车侧线 12
C466CAEF40220E67AEF482AFEA068977,Crewe Carriage Sidings Road 12,克鲁马车侧线 12
C9E537E143D59DBFB7A4918028721A26,Crewe Carriage Sidings Road 12,克鲁马车侧线 12
FC8C68CB420B26451A6ACAAA53E000CB,Crewe Carriage Sidings Road 12,克鲁马车侧线 12
112920B140D90BB2BFDA52ABF01FC356,Crewe Carriage Sidings Road 13,克鲁马车侧线 13 号
C77C54964552DB6759889CB4119D5949,Crewe Carriage Sidings Road 13,克鲁马车侧线 13 号
C972CED1468914CAA09A608D720F7A6F,Crewe Carriage Sidings Road 13,克鲁马车侧线 13 号
0A21079642C008476B71009FC0972E83,Crewe Carriage Sidings Road 14,克鲁马车侧线 14
5BBAFDF347966B112DAABAB7D966D5DE,Crewe Carriage Sidings Road 14,克鲁马车侧线 14
ADAA195D470D9D3CC85A25B16070FF5C,Crewe Carriage Sidings Road 14,克鲁马车侧线 14
3B5C61D44A8C96DA6AEE94A4A26E3C15,Crewe Carriage Sidings Road 15a,克鲁马车侧线 15a
9B81CEB0401786ED681FAA929425C23F,Crewe Carriage Sidings Road 15a,克鲁马车侧线 15a
AB2808F3456A8375814B7785C7A76208,Crewe Carriage Sidings Road 15a,克鲁马车侧线 15a
B0C3F0C04907C952238EA883B742A51D,Crewe Carriage Sidings Road 15a,克鲁马车侧线 15a
BD3BDDE54AC2D9378CA928B5C7E80A9E,Crewe Carriage Sidings Road 15a,克鲁马车侧线 15a
C1D3B3E544C003E4D1397B971AFAA30B,Crewe Carriage Sidings Road 15a,克鲁马车侧线 15a
F4B774F2450812DCB30466AF87BFD5F6,Crewe Carriage Sidings Road 15a,克鲁马车侧线 15a
C022A5A145FE07CC5519A0BF1F1AF3B5,Crewe Carriage Sidings Road 15b,克鲁马车侧线 15b
C85E328C404AEA705ADAFBA9720A83B2,Crewe Carriage Sidings Road 15b,克鲁马车侧线 15b
DD490A104D7C10C0E3EED79759C2EE95,Crewe Carriage Sidings Road 15b,克鲁马车侧线 15b
2FCA84744B34943ED79D3EAF27ECCFA6,Crewe Carriage Sidings Road 15c,克鲁马车侧线 15c
4D112C374E82C46C3D09F3AB6ACAB4E8,Crewe Carriage Sidings Road 15c,克鲁马车侧线 15c
6EE2701645BBAD0D76358B823D343D3D,Crewe Carriage Sidings Road 15c,克鲁马车侧线 15c
8256F6FA44C40E0310D4EA8B1DA18F8C,Crewe Carriage Sidings Road 15c,克鲁马车侧线 15c
18A9C22546468986D1384F8ED9DE0BD4,Crewe Carriage Sidings Road 15d,克鲁马车侧线 15d
21B9C6634F6EC893B17C1C8A4355486E,Crewe Carriage Sidings Road 15d,克鲁马车侧线 15d
6CE0B00049DEE555BB1E218873CAB588,Crewe Carriage Sidings Road 15d,克鲁马车侧线 15d
8AE5A82E4EECCD241C13CEA79B09EEFE,Crewe Carriage Sidings Road 15d,克鲁马车侧线 15d
BC052E9B4F74FCC277106E9F65DC3A66,Crewe Carriage Sidings Road 15d,克鲁马车侧线 15d
C87A975944E9D5F636CC0589BCA8B78F,Crewe Carriage Sidings Road 15d,克鲁马车侧线 15d
F07531E549979B4472E492A9619A89BF,Crewe Carriage Sidings Road 15d,克鲁马车侧线 15d
FA81A3074C298C6CEEF201967330C30A,Crewe Carriage Sidings Road 15d,克鲁马车侧线 15d
18E5967B4A89E3E9243382BDABFCF0C6,Crewe Carriage Sidings Road 2,克鲁马车侧线 2
AB26A9B24E2C54E85A6BD2B0BC617CCC,Crewe Carriage Sidings Road 2,克鲁马车侧线 2
F1CC891B4009DD496F3D06B4A31CEFDD,Crewe Carriage Sidings Road 2,克鲁马车侧线 2
7E49F4104DD18EDFA3CBA2A6458AE3C3,Crewe Carriage Sidings Road 3,克鲁马车侧线 3 号路
A8B54A4049F090C34B8AACA83444305F,Crewe Carriage Sidings Road 3,克鲁马车侧线 3 号路
FC0EEE1D4F27F8836563F1A530069035,Crewe Carriage Sidings Road 3,克鲁马车侧线 3 号路
00A73DA849878B06AD7A53AA053154A7,Crewe Carriage Sidings Road 4,克鲁马车侧线 4 号路
31F1441F40F21FED1203C084E6F79807,Crewe Carriage Sidings Road 4,克鲁马车侧线 4 号路
386CBA3445165C1934CC43A3682ADEC4,Crewe Carriage Sidings Road 4,克鲁马车侧线 4 号路
5EECE54D437F7E0BB7382FB0FCAE417D,Crewe Carriage Sidings Road 4,克鲁马车侧线 4 号路
B9A9A2294934C12D13C7FDBAD4C24590,Crewe Carriage Sidings Road 4,克鲁马车侧线 4 号路
16AAA5964BCEC4801004BDB5AFB3CC23,Crewe Carriage Sidings Road 5,克鲁马车侧线 5 号路
6BE9B3C4424A5511ECA8C8AFC9C7F63B,Crewe Carriage Sidings Road 5,克鲁马车侧线 5 号路
A9E92E684B94BA55A4E944B2A73BEDD0,Crewe Carriage Sidings Road 5,克鲁马车侧线 5 号路
B87CB0C741CA4F70281B9D9FB2E0F4D4,Crewe Carriage Sidings Road 5,克鲁马车侧线 5 号路
D0EB3BA94E659884F20A09ACFC12325D,Crewe Carriage Sidings Road 5,克鲁马车侧线 5 号路
D272836D44F9557E78E41284556AB8A3,Crewe Carriage Sidings Road 5,克鲁马车侧线 5 号路
1C272C1E48831EE3F0EC6692BE16DBD8,Crewe Carriage Sidings Road 6,克鲁马车侧线 6 号
5D95589A4632AA90FB1332B495E1D67E,Crewe Carriage Sidings Road 6,克鲁马车侧线 6 号
60F7F6214FFCB94B27557F9B2E4036C3,Crewe Carriage Sidings Road 6,克鲁马车侧线 6 号
72D89E7F4710FF5124302998D453646E,Crewe Carriage Sidings Road 6,克鲁马车侧线 6 号
A2CB619C401C7D56EDA3CB9767244FC4,Crewe Carriage Sidings Road 6,克鲁马车侧线 6 号
AE5B90124F3AEAF1618B338DFBC9B4AE,Crewe Carriage Sidings Road 6,克鲁马车侧线 6 号
0ED203EB4ACBD8A108DA0C8E333B0AD6,Crewe Carriage Sidings Road 7,克鲁马车侧线 7 号
1E979E624FF3B7AB45F81AAA6D341D97,Crewe Carriage Sidings Road 7,克鲁马车侧线 7 号
4660C8B048DAC41CAA30AC8EA6838F7D,Crewe Carriage Sidings Road 7,克鲁马车侧线 7 号
7220E7CE4B44BDF23DB5A3992D6D6B04,Crewe Carriage Sidings Road 7,克鲁马车侧线 7 号
D00D91ED42FE23BF54192C9BE8702CA2,Crewe Carriage Sidings Road 7,克鲁马车侧线 7 号
FC5BA7914ECB2459F1865886A8AB6E2A,Crewe Carriage Sidings Road 7,克鲁马车侧线 7 号
CE4FD7254BF5E71FDA9245967884748F,Crewe Carriage Sidings Road 8,克鲁马车侧线 8 号
147EE7BC4649C28343AD98A9D689677F,Crewe Carriage Sidings Road 9,克鲁马车侧线 9 号
A737E2DD464F6A97CD5DBCB066E02000,Crewe Carriage Sidings Road 9,克鲁马车侧线 9 号
CBE71BC144E0F8596539E2B5E5D026D4,Crewe Carriage Sidings Road 9,克鲁马车侧线 9 号
D5E11608446B78BFAD3BAB954D070605,Crewe Carriage Sidings Road 9,克鲁马车侧线 9 号
B422BF1E4AF9CC7D21F9E4935EB014CF,Crewe Carriage Sidings Up Fast,克鲁客车侧线快速上行
A78B2D464512A0BA8A4555A6109006C7,Crewe Carriage Sidings Up Slow,克鲁客车侧线缓慢行驶
687006FD431B68641D01CFB4E234CA6B,Crewe Carriage Sidings Up Through Siding,克鲁马车侧线向上穿过侧线
BE00DD344E2CE0838340C79575F86F4E,Crewe Carriage Sidings Up Through Siding,克鲁马车侧线向上穿过侧线
BF0785374C05AB2AE00FADB9FEF32B1A,Crewe Carriage Sidings Up Through Siding,克鲁马车侧线向上穿过侧线
9C9E68734B117BB059F68584CD010369,Crewe Carriage Sidings Wash,克鲁马车侧线清洗
00F4D2484B6E78E9796B80A2FDB2AECC,Crewe Carriage Sidings Wheel Lathe Road 14,克鲁马车侧线车轮车床路 14
6F53AC6148E31D38D20F8F9D409E05DD,Crewe Carriage Sidings Wheel Lathe Road 14a,克鲁马车侧线车轮车床路 14a
C7F1228141FC4058978A22AA80D663FA,Crewe Down Chester,克鲁当切斯特
5DD051024979C41BEC01B9A680193071,Crewe Down Fast,克鲁快点
E992BAA94FDE72AF6EBBCC98119CB418,Crewe Down Fast,克鲁快点
BDAC90374445EC14EFBB68A17688D7D0,Crewe Down Manchester,克鲁当曼彻斯特
30795BA747140573FAC335BD0BD23E17,Crewe Down Nantwich,克鲁当南特威奇
DE6116ED480B2645E50A649A49693566,Crewe Down Salop,克鲁当什罗普郡
53DA5AB34BE37FAF6FF4D4A43DEAE256,Crewe Down Salop Goods Loop,克鲁当什罗普货物环线
223EFC114BCBF5775162A4A17399E974,Crewe Down Salop Siding,克鲁当萨洛普壁板
1BCCF2B94E03EE8F7A5894924CE14EEA,Crewe Down Sorting,克鲁当分拣
E19B97AA44D777FAE4740EABF8E6C4BC,Crewe Freightliner Engine Shed Road 1,克鲁 Freightliner 发动机棚路 1 号
EFD59E584C8A403D10892B8D4DFB9F86,Crewe Freightliner Engine Shed Road 2,克鲁 Freightliner 发动机棚路 2
A3DD33D74CAAA980544ABFAAF63F469E,Crewe Freightliner Engine Shed Road 3,克鲁 Freightliner 发动机棚路 3 号
4CCE1EC94A40125D458B67B12812407B,Crewe Freightliner Engine Shed Road 4,克鲁 Freightliner 发动机棚路 4 号
DF07813B4B75326D98324AACFC55C019,Crewe Freightliner Engine Shed Road 5,克鲁 Freightliner 发动机棚路 5 号
45C63965487035B99F41E28639089C42,Crewe Headshunt,克鲁分流
