key,source,Translation
3C688E6045A2F42ED8CDEF88F0F6FEC3,Vigilance Isolation,
585FA0F64CB89C8D7619B5A04A2EFBBA,Vigilance Pedal,
C13FB14844B3341008474883F858DE41,Vigilance Systems,
3B8D9CF84940975494C6D29A481FB29A,WCML: Birmingham New Street to Crewe,
6ACE6D6946044C9442542291984E5E91,WCML: Birmingham New Street to Crewe,
939A12F24BFC6D0AE4264996F9F06C6C,WCML: Birmingham New Street to Crewe,
94D56C124A19EACA00CE4BBA031A900D,WCML: Birmingham New Street to Crewe,
9CA926E04FEE6A30BA12CAB746B03C14,WCML: Birmingham New Street to Crewe,
E4F590CE4764926070D3AC9BBFB4BE07,WCML: Birmingham New Street to Crewe,
E51BC4464ADE08FC9B8AD88050189CA8,WCML: Birmingham New Street to Crewe,
ECD0B98C4AE8B40BB0A6AAAF6054EC8B,WCML: Birmingham New Street to Crewe,
AD07581B40D7B8FCD8BB4B8B6475D6D7,Window,
31506E84431623265686FBA074968E8C,Windscreen Heater,
1830E72E465A435C180CEA85FDC4D48C,Wipers,
E8E228CF432832439884F4BF530DA3BC,i,
7457CA0548FE23B75B4A718A9CE6F64F,{BrakePos} Brake,
187065544D2F1939C17FB896B56DF45F,{MM} {DD},
Dispatcher::Denied request pass signal (junctions),Denied. Check switches.,
Dispatcher::Denied request pass signal,Denied. Dispatcher is unable to authorize movements.,
Dispatcher::Denied request pass signal (too far),Denied. Move up to the signal and wait.,
Dispatcher::Denied request pass signal (no route),Denied. No route available,
Dispatcher::Denied request pass signal (service),Denied. Service not authorized in signalled area.,
Dispatcher::Denied request pass signal (train ahead),Denied. Train in section ahead.,
Dispatcher::Denied request pass signal (wait signal),Denied. Wait for signal to change.,
Dispatcher::Denied request pass signal (off path),Denied. Your train appears to be off path.,
Dispatcher::Request pass signal: proceed,Proceed as signals indicate,
Dispatcher::Request pass signal: proceed restricted,Proceed at Restricted Speed,
